,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,mileage_power_ratio
1216,1216,Maruti Swift ZDi,Hyderabad,2016,55746,First,22.9,1248.0,74.0,5.0,4.78,6.95,1,0,0,0,1,0.30945945945945946
1217,1217,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,First,20.14,1197.0,81.86,5.0,7.85,5.5,0,0,1,0,1,0.2460298069875397
1218,1218,Mahindra XUV500 W8 2WD,Kolkata,2013,43000,First,16.0,2179.0,140.0,7.0,4.78,7.0,1,0,0,0,1,0.11428571428571428
1219,1219,Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000,First,13.0,2143.0,201.1,5.0,4.78,24.0,1,0,0,1,0,0.06464445549477872
1220,1220,Land Rover Freelander 2 TD4 S,Bangalore,2010,125000,Second,0.0,2179.0,115.0,5.0,4.78,11.0,1,0,0,1,0,0.0
1221,1221,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944,First,19.27,2143.0,170.0,5.0,4.78,32.5,1,0,0,1,0,0.11335294117647059
1222,1222,Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950,First,21.27,1396.0,88.76,5.0,4.78,6.45,1,0,0,0,1,0.2396349707075259
1223,1223,Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2015,23000,First,19.3,1968.0,141.0,5.0,4.78,15.75,1,0,0,1,0,0.13687943262411348
1224,1224,Honda City 1.5 S MT,Mumbai,2014,54546,First,17.0,1497.0,118.0,5.0,4.78,5.5,0,0,1,0,1,0.1440677966101695
1225,1225,Toyota Fortuner 4x2 AT,Kochi,2015,51535,First,12.55,2982.0,168.5,7.0,4.78,19.03,1,0,0,1,0,0.07448071216617211
1226,1226,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,First,17.32,1968.0,184.0,5.0,4.78,15.25,1,0,0,1,0,0.0941304347826087
1227,1227,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,First,20.92,998.0,67.1,5.0,4.78,2.4,0,0,1,0,1,0.31177347242921016
1228,1228,Tata Indigo eCS LX BSIV,Chennai,2011,124000,First,23.03,1396.0,69.0,5.0,4.78,2.3,1,0,0,0,1,0.333768115942029
1229,1229,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,First,17.11,1968.0,174.33,5.0,4.78,14.35,1,0,0,1,0,0.09814719210692364
1230,1230,Honda City i-VTEC CVT VX,Kochi,2018,22974,First,18.0,1497.0,117.3,5.0,15.55,11.97,0,0,1,1,0,0.1534526854219949
1231,1231,Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,First,14.24,2755.0,174.5,7.0,32.45,18.9,1,0,0,0,1,0.08160458452722064
1232,1232,Hyundai Grand i10 Sportz,Ahmedabad,2017,17125,First,18.9,1197.0,82.0,5.0,4.78,5.4,0,0,1,0,1,0.23048780487804876
1233,1233,Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413,First,15.1,1196.0,73.0,7.0,4.83,2.95,0,0,1,0,1,0.20684931506849313
1234,1234,Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000,First,16.47,1198.0,73.9,5.0,4.78,5.1,0,0,1,0,1,0.22286874154262515
1235,1235,Maruti Wagon R LXI Minor,Jaipur,2006,65000,First,18.9,1061.0,67.0,5.0,4.78,1.5,0,0,1,0,1,0.28208955223880594
1236,1236,Honda City 1.5 V MT,Bangalore,2011,66000,First,17.0,1497.0,118.0,5.0,4.78,4.9,0,0,1,0,1,0.1440677966101695
1237,1237,Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,First,14.8,1799.0,130.2,5.0,4.78,2.9,0,0,1,0,1,0.11367127496159755
1238,1238,Honda City 1.5 EXI,Pune,2005,98437,First,13.0,1493.0,100.0,5.0,4.78,1.15,0,0,1,0,1,0.13
1239,1239,Hyundai i20 1.2 Magna,Kolkata,2010,18000,First,18.5,1197.0,80.0,5.0,4.78,2.3,0,0,1,0,1,0.23125
1240,1240,Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,First,24.0,1120.0,70.0,5.0,4.78,5.99,1,0,0,0,1,0.34285714285714286
1241,1241,Volkswagen Vento Petrol Highline AT,Pune,2011,42000,Third,14.4,1598.0,103.6,5.0,4.78,3.4,0,0,1,1,0,0.138996138996139
1242,1242,Hyundai i10 Sportz 1.2,Kolkata,2009,40000,First,20.36,1197.0,78.9,5.0,4.78,1.7,0,0,1,0,1,0.25804816223067173
1243,1243,Hyundai i20 Asta,Kolkata,2009,43000,First,17.0,1197.0,80.0,5.0,4.78,1.99,0,0,1,0,1,0.2125
1244,1244,Chevrolet Beat LS,Pune,2012,65000,First,18.6,1199.0,79.4,5.0,4.78,2.5,0,0,1,0,1,0.23425692695214106
1245,1245,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,First,22.07,1199.0,73.9,5.0,4.78,4.85,1,0,0,0,1,0.29864682002706355
1246,1246,Ford Figo Petrol LXI,Hyderabad,2010,51192,First,15.6,1196.0,70.0,5.0,4.78,2.65,0,0,1,0,1,0.22285714285714286
1247,1247,Audi TT 2.0 TFSI,Kochi,2014,14262,First,9.9,1984.0,207.8,2.0,4.78,27.35,0,0,1,1,0,0.04764196342637151
1248,1248,Honda City i DTEC VX,Jaipur,2015,66339,Second,25.1,1498.0,98.6,5.0,4.78,6.9,1,0,0,0,1,0.2545638945233266
1249,1249,Ford Figo Diesel Titanium,Hyderabad,2013,90200,First,20.0,1399.0,68.05,5.0,4.78,3.5,1,0,0,0,1,0.29390154298310067
1250,1250,Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,First,12.99,2494.0,100.6,7.0,4.78,12.5,1,0,0,0,1,0.12912524850894633
1251,1251,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,First,19.12,1373.0,91.1,5.0,4.78,9.2,0,0,1,1,0,0.20987925356750825
1252,1252,Hyundai Grand i10 AT Asta,Mumbai,2015,29631,First,18.9,1197.0,82.0,5.0,4.78,4.9,0,0,1,1,0,0.23048780487804876
1253,1253,Honda City 1.3 DX,Delhi,2009,55005,First,12.8,1197.0,74.0,5.286452057152694,4.78,3.2,0,0,1,0,1,0.17297297297297298
1254,1254,Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,First,18.88,999.0,123.24,5.0,4.78,5.55,0,0,1,0,1,0.15319701395650762
1255,1255,Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,First,14.7,1798.0,177.6,5.0,4.78,13.5,0,0,1,1,0,0.08277027027027027
1256,1256,Fiat Linea Emotion (Diesel),Kolkata,2010,145000,First,20.4,1248.0,91.7,5.0,4.78,2.6,1,0,0,0,1,0.2224645583424209
1257,1257,Maruti Swift Lxi BSIII,Jaipur,2015,78000,First,16.1,1298.0,88.2,5.0,4.78,4.5,0,0,1,0,1,0.18253968253968256
1258,1258,Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,Second,11.8,2993.0,180.0,7.0,4.78,34.0,1,0,0,1,0,0.06555555555555556
1259,1259,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,First,12.8,2494.0,102.0,7.0,4.78,12.0,1,0,0,0,1,0.12549019607843137
1260,1260,Maruti Swift LDI,Mumbai,2015,14000,First,28.4,1248.0,74.0,5.0,7.13,5.25,1,0,0,0,1,0.38378378378378375
1261,1261,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,First,17.68,1968.0,174.33,5.0,4.78,21.56,1,0,0,1,0,0.10141685309470544
1262,1262,BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,First,22.48,1995.0,190.0,5.0,71.82,24.68,1,0,0,1,0,0.11831578947368421
1263,1263,Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,First,18.5,1197.0,82.9,5.0,4.78,3.67,0,0,1,0,1,0.22316043425814233
1264,1264,BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,First,17.05,1995.0,190.0,5.0,50.97,29.5,1,0,0,1,0,0.08973684210526316
1265,1265,Toyota Etios G,Delhi,2012,60000,First,17.6,1496.0,88.73,5.0,4.78,3.1,0,0,1,0,1,0.1983545587738082
1266,1266,Tata Indigo LX,Ahmedabad,2015,78008,First,17.0,1405.0,70.0,5.0,4.78,2.9,1,0,0,0,1,0.24285714285714285
1267,1267,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,Second,0.0,2987.0,165.0,5.0,4.78,43.0,1,0,0,1,0,0.0
1268,1268,Volkswagen Beetle 2.0,Mumbai,2009,27078,First,10.98,1984.0,114.4,4.0,4.78,15.95,0,0,1,1,0,0.09597902097902097
1269,1269,Volkswagen Polo GT TDI,Hyderabad,2011,57275,First,19.7,1598.0,103.6,5.0,4.78,4.5,1,0,0,0,1,0.19015444015444016
1270,1270,Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,First,24.0,1120.0,70.0,5.0,4.78,3.49,1,0,0,0,1,0.34285714285714286
1271,1271,Maruti Swift VDI BSIV,Delhi,2014,57319,First,25.2,1248.0,74.0,5.0,4.78,4.25,1,0,0,0,1,0.3405405405405405
1272,1272,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Second,24.0,1396.0,88.76,5.0,10.73,1.9,1,0,0,0,1,0.270392068499324
1273,1273,BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,First,16.73,1995.0,218.0,5.0,4.78,16.57,1,0,0,1,0,0.07674311926605505
1274,1274,Honda City 1.5 S MT,Bangalore,2012,72000,First,17.0,1497.0,118.0,5.0,4.78,5.75,0,0,1,0,1,0.1440677966101695
1275,1275,Audi A4 2.0 TDI,Delhi,2013,36000,Second,16.55,1968.0,147.51,5.0,4.78,14.0,1,0,0,1,0,0.11219578333672295
1276,1276,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Second,19.5,1248.0,75.0,5.0,9.5,2.5,1,0,0,0,1,0.26
1277,1277,Honda City 1.3 EXI,Ahmedabad,2002,85000,First,13.0,1343.0,90.0,5.0,4.78,1.2,0,0,1,0,1,0.14444444444444443
1278,1278,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,First,22.69,1995.0,190.0,5.0,52.46,13.95,1,0,0,1,0,0.11942105263157896
1279,1279,Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,First,16.6,1388.0,68.0,5.0,4.78,1.6,0,0,1,0,1,0.24411764705882355
1280,1280,Tata Nano XTA,Coimbatore,2016,5240,First,21.9,624.0,37.48,4.0,4.78,3.6,0,0,1,1,0,0.5843116328708645
1281,1281,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,First,20.89,1197.0,81.8,5.0,6.07,6.06,0,0,1,0,1,0.25537897310513447
1282,1282,Maruti Swift Dzire ZXi,Coimbatore,2013,59254,Second,17.5,1298.0,85.8,5.0,4.78,5.29,0,0,1,0,1,0.20396270396270397
1283,1283,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,First,22.7,1498.0,89.84,5.0,4.78,5.75,1,0,0,0,1,0.2526714158504007
1284,1284,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,First,16.1,1197.0,74.0,5.286452057152694,4.78,5.8,0,0,1,0,1,0.2175675675675676
1285,1285,Maruti Swift Dzire VXI,Coimbatore,2014,47674,First,19.1,1197.0,85.8,5.0,4.78,5.72,0,0,1,0,1,0.22261072261072262
1286,1286,Hyundai i10 Sportz AT,Kochi,2014,61517,First,16.95,1197.0,78.9,5.0,4.78,4.39,0,0,1,1,0,0.21482889733840302
1287,1287,Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,First,15.1,2179.0,140.0,7.0,4.78,11.05,1,0,0,0,1,0.10785714285714286
1288,1288,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,Second,22.54,1396.0,88.73,5.0,4.78,4.83,1,0,0,0,1,0.25402907697509297
1289,1289,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Second,21.27,1396.0,88.76,5.0,4.78,4.5,1,0,0,0,1,0.2396349707075259
1290,1290,BMW 7 Series 730Ld,Mumbai,2011,55000,Second,16.46,2993.0,258.0,5.0,4.78,19.5,1,0,0,1,0,0.06379844961240311
1291,1291,Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,First,14.3,1598.0,103.52,5.0,4.78,8.75,0,0,1,1,0,0.13813755795981453
1292,1292,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,First,14.75,2967.0,245.0,7.0,1.04,67.0,1,0,0,1,0,0.06020408163265306
1293,1293,Honda City i VTEC VX,Kochi,2016,54317,First,17.4,1497.0,117.3,5.0,4.78,8.4,0,0,1,0,1,0.1483375959079284
1294,1294,Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,First,19.1,1197.0,82.0,5.0,4.78,4.99,0,0,1,0,1,0.2329268292682927
1295,1295,Honda City i DTec E,Coimbatore,2016,24337,First,26.0,1498.0,98.6,5.0,4.78,8.18,1,0,0,0,1,0.26369168356997974
1296,1296,Honda Brio S Option MT,Pune,2012,79000,First,18.4,1198.0,86.8,5.0,4.78,2.9,0,0,1,0,1,0.2119815668202765
1297,1297,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,First,28.09,1248.0,88.5,5.0,4.78,7.1,1,0,0,0,1,0.31740112994350284
1298,1298,Maruti Swift Dzire VDI Optional,Pune,2016,23000,First,26.59,1248.0,74.0,5.0,4.78,7.05,1,0,0,0,1,0.3593243243243243
1299,1299,Honda CR-V 2.4L 4WD AT,Pune,2015,63050,First,11.1,2354.0,158.8,5.0,4.78,17.5,0,0,1,1,0,0.0698992443324937
1300,1300,Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,Second,14.53,1794.0,138.1,5.0,4.78,3.41,0,0,1,1,0,0.1052136133236785
1301,1301,Honda City 1.5 V MT,Coimbatore,2012,66245,First,17.0,1497.0,118.0,5.0,4.78,5.68,0,0,1,0,1,0.1440677966101695
1302,1302,Mahindra Scorpio LX BS IV,Bangalore,2007,74112,First,12.05,2179.0,120.0,9.0,4.78,4.1,1,0,0,0,1,0.10041666666666667
1303,1303,Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,First,13.4,1798.0,157.8,5.0,4.78,4.0,0,0,1,0,1,0.08491761723700887
1304,1304,BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,First,18.88,1995.0,184.0,5.0,4.78,30.0,1,0,0,1,0,0.10260869565217391
1305,1305,Maruti SX4 Zxi BSIII,Chennai,2007,62493,First,15.0,1586.0,104.68,5.0,4.78,1.8,0,0,1,0,1,0.14329384791746275
1306,1306,Maruti Ciaz VXi Plus,Kochi,2015,44620,First,20.73,1373.0,91.1,5.0,4.78,6.93,0,0,1,0,1,0.22755214050493966
1307,1307,Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,First,10.2,4367.0,308.0,7.0,4.78,70.0,1,0,0,1,0,0.033116883116883114
1308,1308,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,First,12.99,2494.0,100.0,7.0,4.78,7.9,1,0,0,0,1,0.12990000000000002
1309,1309,Hyundai Santro Xing GL,Kochi,2011,20842,First,0.0,1086.0,62.0,5.0,4.78,2.78,0,0,1,0,1,0.0
1310,1310,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,First,13.01,2199.0,194.3,7.0,4.78,14.4,1,0,0,1,0,0.0669583118888317
1311,1311,Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,Second,11.74,1796.0,186.0,5.0,4.78,13.5,0,0,1,1,0,0.06311827956989248
1312,1312,Maruti Alto LXi,Coimbatore,2012,49008,First,19.7,796.0,46.3,5.0,4.78,2.88,0,0,1,0,1,0.42548596112311016
1313,1313,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,First,24.7,796.0,47.3,5.0,4.78,2.15,0,0,1,0,1,0.5221987315010571
1314,1314,Nissan Sunny 2011-2014 XV,Pune,2013,8000,First,16.95,1498.0,97.7,5.0,4.78,3.75,0,0,1,0,1,0.1734902763561924
1315,1315,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,First,24.7,796.0,47.3,5.0,4.78,3.6,0,0,1,0,1,0.5221987315010571
1316,1316,Maruti Alto K10 VXI,Kolkata,2018,2100,First,24.07,998.0,67.1,5.0,4.33,3.6,0,0,1,0,1,0.3587183308494784
1317,1317,Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,First,18.9,1197.0,81.86,5.0,8.63,7.55,0,0,1,1,0,0.23088199364769116
1318,1318,Honda Mobilio S i DTEC,Kolkata,2015,50000,First,24.2,1498.0,98.6,7.0,4.78,4.7,1,0,0,0,1,0.24543610547667344
1319,1319,Tata Manza Aqua Quadrajet,Jaipur,2010,100030,Second,18.8,1248.0,90.0,5.0,4.78,1.6,1,0,0,0,1,0.2088888888888889
1320,1320,Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,First,16.52,1991.0,123.7,5.0,4.78,3.34,1,0,0,0,1,0.13354890864995958
1321,1321,Honda City i VTEC CVT VX,Kochi,2016,60475,First,18.0,1497.0,117.3,5.0,4.78,9.1,0,0,1,1,0,0.1534526854219949
1322,1322,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,First,18.9,1197.0,81.86,5.0,6.68,6.17,0,0,1,0,1,0.23088199364769116
1323,1323,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,First,22.0,1582.0,126.2,5.0,14.07,2.5,1,0,0,0,1,0.17432646592709983
1324,1324,Nissan Micra XL,Kolkata,2016,31001,First,18.44,1198.0,75.0,5.0,4.78,3.0,0,0,1,0,1,0.24586666666666668
1325,1325,Hyundai Verna 1.6 SX,Jaipur,2012,65900,First,22.32,1582.0,126.32,5.0,4.78,5.75,1,0,0,0,1,0.1766941101963268
1326,1326,Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,First,15.29,1591.0,121.3,5.0,4.78,10.75,0,0,1,0,1,0.12605111294311624
1327,1327,Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Second,20.51,998.0,67.04,5.0,4.78,2.85,0,0,1,0,1,0.305936754176611
1328,1328,Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,First,10.2,2354.0,180.0,5.0,4.78,6.5,0,0,1,1,0,0.056666666666666664
1329,1329,Honda City 1.5 S AT,Bangalore,2016,36000,First,16.8,1497.0,118.0,5.0,4.78,9.45,0,0,1,1,0,0.1423728813559322
1330,1330,Maruti Baleno Alpha 1.3,Delhi,2016,46000,First,27.39,1248.0,74.0,5.0,4.78,6.75,1,0,0,0,1,0.37013513513513513
1331,1331,Honda City i DTec V,Coimbatore,2017,73003,First,26.0,1498.0,98.6,5.0,4.78,7.75,1,0,0,0,1,0.26369168356997974
1332,1332,Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,First,22.54,1396.0,88.76,5.0,4.78,4.4,1,0,0,0,1,0.2539432176656151
1333,1333,Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,First,13.0,2987.0,265.0,5.0,4.78,42.0,1,0,0,1,0,0.04905660377358491
1334,1334,Nissan Terrano XV 110 PS,Kochi,2014,103788,First,19.01,1461.0,108.5,5.0,4.78,5.67,1,0,0,0,1,0.17520737327188943
1335,1335,Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,19.6,1461.0,108.45,5.0,15.05,11.5,1,0,0,1,0,0.18072844628861226
1336,1336,Maruti Wagon R LXI Minor,Pune,2009,120000,First,18.9,998.0,67.1,5.0,4.78,1.69,0,0,1,0,1,0.28166915052160957
1337,1337,Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,Second,17.1,1493.0,110.0,5.0,4.78,1.8,1,0,0,0,1,0.15545454545454546
1338,1338,Maruti Ritz LXi,Mumbai,2016,62000,First,18.5,1197.0,85.8,5.0,4.78,3.2,0,0,1,0,1,0.21561771561771562
1339,1339,Honda City 1.5 GXI,Pune,2004,115000,Second,0.0,1197.0,74.0,5.286452057152694,4.78,1.5,0,0,1,0,1,0.0
1340,1340,BMW 5 Series 520d Sport Line,Kochi,2019,18373,First,22.48,1995.0,187.74,5.0,4.78,45.86,1,0,0,1,0,0.11974006604879088
1341,1341,Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,First,16.47,1198.0,74.0,5.0,4.78,5.1,0,0,1,0,1,0.22256756756756754
1342,1342,Ford Figo Petrol ZXI,Mumbai,2010,69009,Second,15.6,1196.0,70.0,5.0,4.78,2.4,0,0,1,0,1,0.22285714285714286
1343,1343,BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,First,18.88,1995.0,184.0,5.0,4.78,22.0,1,0,0,1,0,0.10260869565217391
1344,1344,Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,First,22.32,1582.0,126.32,5.0,4.78,4.28,1,0,0,0,1,0.1766941101963268
1345,1345,Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,First,20.45,1461.0,83.8,5.0,4.78,5.67,1,0,0,0,1,0.24403341288782815
1346,1346,Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,First,18.9,1197.0,81.86,5.0,7.98,6.2,0,0,1,1,0,0.23088199364769116
1347,1347,BMW X1 sDrive20d,Bangalore,2013,49000,Second,17.05,1995.0,184.0,5.0,4.78,14.49,1,0,0,1,0,0.09266304347826088
1348,1348,Maruti Ritz VDi,Pune,2010,71000,First,21.1,1248.0,73.9,5.0,4.78,3.0,1,0,0,0,1,0.2855209742895805
1349,1349,Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,Second,19.81,1086.0,68.05,5.0,4.78,2.25,0,0,1,0,1,0.2911094783247612
1350,1350,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,First,15.97,2993.0,258.0,7.0,4.78,43.78,1,0,0,1,0,0.06189922480620155
1351,1351,Honda City V MT Exclusive,Kochi,2019,5377,First,16.8,1497.0,116.3,5.0,4.78,11.45,0,0,1,0,1,0.14445399828030955
1352,1352,Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,First,11.18,2696.0,184.0,7.0,4.78,10.5,1,0,0,1,0,0.06076086956521739
1353,1353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,First,22.7,1498.0,89.84,5.0,4.78,7.48,1,0,0,0,1,0.2526714158504007
1354,1354,Maruti Alto LXi,Coimbatore,2010,48105,First,19.7,796.0,46.3,5.0,4.78,3.1,0,0,1,0,1,0.42548596112311016
1355,1355,Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,First,16.47,1198.0,74.0,5.0,4.78,2.55,0,0,1,0,1,0.22256756756756754
1356,1356,Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,First,22.07,1199.0,73.9,5.0,4.78,3.5,1,0,0,0,1,0.29864682002706355
1357,1357,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,First,22.07,1199.0,73.9,5.0,4.78,2.59,1,0,0,0,1,0.29864682002706355
1358,1358,Maruti Ertiga ZDI,Kolkata,2013,70000,First,20.77,1248.0,88.8,7.0,4.78,5.45,1,0,0,0,1,0.2338963963963964
1359,1359,Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,First,22.77,1498.0,98.59,5.0,4.78,6.0,1,0,0,0,1,0.2309564864590729
1360,1360,Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,First,11.36,2755.0,171.5,7.0,24.82,15.49,1,0,0,1,0,0.06623906705539358
1361,1361,BMW 5 Series 523i Sedan,Mumbai,2010,69300,Second,10.8,2497.0,150.0,5.0,4.78,12.5,0,0,1,1,0,0.07200000000000001
1362,1362,Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,First,23.4,1248.0,74.0,5.0,4.78,4.75,1,0,0,0,1,0.3162162162162162
1363,1363,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,First,18.88,999.0,123.24,5.0,4.78,7.85,0,0,1,0,1,0.15319701395650762
1364,1364,Hyundai Verna CRDi SX,Ahmedabad,2013,75000,First,16.8,1493.0,110.0,5.0,4.78,6.0,1,0,0,0,1,0.15272727272727274
1365,1365,Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,First,17.57,1193.0,88.7,5.0,7.63,4.0,0,0,1,0,1,0.19808342728297632
1366,1366,Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,First,14.4,2967.0,241.4,5.0,4.78,28.75,1,0,0,1,0,0.05965202982601491
1367,1367,Tata Indica Vista Quadrajet VX,Pune,2012,65000,First,22.3,1248.0,74.0,5.0,4.78,2.5,1,0,0,0,1,0.3013513513513514
1368,1368,Maruti Swift Dzire VDI,Delhi,2015,76128,First,26.59,1248.0,74.0,5.0,4.78,5.5,1,0,0,0,1,0.3593243243243243
1369,1369,Fiat Linea Emotion,Kolkata,2010,39852,First,16.0,1368.0,90.0,5.0,4.78,1.59,0,0,1,0,1,0.17777777777777778
1370,1370,Hyundai i20 1.2 Spotz,Mumbai,2017,18673,First,18.6,1197.0,81.83,5.0,4.78,6.22,0,0,1,0,1,0.22730050103873886
1371,1371,Hyundai EON Era Plus,Kolkata,2016,11583,First,21.1,814.0,55.2,5.0,4.78,2.75,0,0,1,0,1,0.38224637681159424
1372,1372,Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,First,17.9,2143.0,136.0,5.0,4.78,25.0,1,0,0,1,0,0.1316176470588235
1373,1373,Maruti Celerio VXI,Delhi,2014,77000,First,23.1,998.0,67.04,5.0,4.78,2.8,0,0,1,0,1,0.34457040572792363
1374,1374,Chevrolet Beat LT,Mumbai,2014,54890,Second,17.8,1199.0,76.8,5.0,4.78,2.45,0,0,1,0,1,0.23177083333333334
1375,1375,Honda Jazz 1.2 V AT i VTEC Privilege,Pune,2016,21000,First,19.0,1199.0,88.7,5.0,4.78,6.35,0,0,1,1,0,0.21420518602029312
1376,1376,BMW 3 Series 320d Highline,Mumbai,2009,58557,Third,16.07,1995.0,181.0,5.0,4.78,8.0,1,0,0,1,0,0.08878453038674033
1377,1377,Renault Duster 110PS Diesel RxL,Bangalore,2014,70000,First,19.01,1461.0,108.45,5.0,4.78,8.25,1,0,0,0,1,0.1752881512217612
1378,1378,Ford Figo 2015-2019 1.5P Titanium AT,Mumbai,2017,16000,First,17.01,1499.0,110.4,5.0,4.78,5.95,0,0,1,1,0,0.15407608695652175
1379,1379,Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,First,13.68,2393.0,147.8,7.0,22.86,19.92,1,0,0,0,1,0.09255751014884979
1380,1380,Chevrolet Beat Diesel LS,Kochi,2016,83629,First,25.44,936.0,56.3,5.0,4.78,3.15,1,0,0,0,1,0.45186500888099473
1381,1381,Volkswagen Polo GTI,Chennai,2014,35059,First,17.21,1798.0,189.0,4.0,4.78,5.75,0,0,1,1,0,0.09105820105820106
1382,1382,Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,First,10.91,3198.0,197.2,7.0,4.78,32.44,1,0,0,1,0,0.05532454361054767
1383,1383,Hyundai Verna 1.6 SX CRDI (O) AT,Kochi,2016,44875,Second,22.32,1582.0,126.32,5.0,4.78,8.01,1,0,0,1,0,0.1766941101963268
1384,1384,Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,25095,First,18.16,1196.0,86.8,5.0,4.78,6.48,0,0,1,0,1,0.20921658986175115
